Year,GlobalTempAnomaly,CO2Concentration,OceanHeatContent,SeaLevelRise
2017.5863013698631,0.938,406.73,77.59,95.09
2017.5890410958905,0.932,406.74,77.6,95.09
2017.5917808219178,0.947,406.67,77.61,95.09
2017.5945205479452,0.891,406.8,77.6,95.09
2017.5972602739726,0.973,406.69,77.61,95.1
2017.6,0.865,406.72,77.59,95.1
2017.6027397260275,0.934,406.74,77.6,95.1
2017.6054794520549,0.911,406.8,77.59,95.11
2017.6082191780822,0.908,406.75,77.62,95.11
2017.6109589041096,0.882,406.76,77.59,95.11
2017.613698630137,0.907,406.71,77.59,95.11
2017.6164383561643,0.924,406.72,77.6,95.12
2017.6191780821919,0.898,406.77,77.62,95.12
2017.6219178082192,0.928,406.76,77.59,95.12
2017.6246575342466,0.947,406.72,77.6,95.12
2017.627397260274,0.929,406.69,77.61,95.13
2017.6301369863013,0.93,406.81,77.59,95.13
2017.6328767123289,0.907,406.81,77.6,95.13
2017.6356164383562,0.954,406.64,77.59,95.14
2017.6383561643836,0.926,406.72,77.6,95.14
2017.641095890411,0.907,406.83,77.6,95.14
2017.6438356164383,0.947,406.74,77.6,95.14
2017.6465753424657,0.915,406.76,77.59,95.15
2017.6493150684933,0.901,406.8,77.61,95.15
2017.6520547945206,0.915,406.88,77.61,95.15
2017.654794520548,0.933,406.78,77.6,95.15
2017.6575342465753,0.949,406.89,77.66,95.16
2017.6602739726027,0.895,406.76,77.65,95.16
2017.66301369863,0.908,406.84,77.67,95.16
2017.6657534246576,0.907,406.82,77.66,95.17
2017.668493150685,0.981,406.78,77.67,95.17
2017.6712328767123,0.915,406.92,77.65,95.17
2017.6739726027397,0.908,406.9,77.67,95.17
2017.676712328767,0.912,406.92,77.64,95.18
2017.6794520547944,0.906,406.84,77.64,95.18
2017.682191780822,0.928,406.9,77.65,95.18
2017.6849315068494,0.925,406.87,77.66,95.18
2017.6876712328767,0.918,406.92,77.65,95.19
2017.690410958904,0.936,406.8,77.65,95.19
2017.6931506849314,0.894,406.78,77.65,95.19
2017.695890410959,0.91,406.81,77.63,95.2
2017.6986301369864,0.878,406.88,77.67,95.2
2017.7013698630137,0.916,406.76,77.65,95.2
2017.704109589041,0.917,406.93,77.65,95.2
2017.7068493150684,0.91,406.88,77.63,95.21
2017.7095890410958,0.941,406.82,77.64,95.21
2017.7123287671234,0.916,406.85,77.65,95.21
2017.7150684931507,0.919,406.82,77.65,95.22
2017.717808219178,0.918,406.86,77.64,95.22
2017.7205479452055,0.904,406.87,77.64,95.22
2017.7232876712328,0.944,406.79,77.67,95.22
2017.7260273972602,0.882,406.94,77.66,95.23
2017.7287671232878,0.943,406.85,77.67,95.23
2017.731506849315,0.907,406.95,77.64,95.23
2017.7342465753425,0.905,406.93,77.64,95.23
2017.7369863013698,0.913,406.84,77.67,95.24
2017.7397260273972,0.913,406.99,77.68,95.24
2017.7424657534248,0.888,406.92,77.71,95.24
2017.7452054794521,0.931,406.95,77.68,95.25
2017.7479452054795,0.931,406.9,77.71,95.25
2017.7506849315068,0.945,407.0,77.7,95.25
2017.7534246575342,0.928,406.96,77.69,95.25
2017.7561643835616,0.885,406.94,77.68,95.26
2017.7589041095891,0.915,407.06,77.7,95.26
2017.7616438356165,0.919,407.0,77.69,95.26
2017.7643835616439,0.927,406.86,77.71,95.26
2017.7671232876712,0.915,406.98,77.72,95.27
2017.7698630136986,0.91,406.94,77.69,95.27
2017.772602739726,0.936,406.87,77.69,95.27
2017.7753424657535,0.903,406.97,77.71,95.28
2017.7780821917809,0.931,406.99,77.71,95.28
2017.7808219178082,0.928,407.02,77.7,95.28
2017.7835616438356,0.897,406.97,77.69,95.28
2017.786301369863,0.919,407.0,77.69,95.29
2017.7890410958903,0.925,406.89,77.69,95.29
2017.7917808219179,0.925,406.91,77.71,95.29
2017.7945205479452,0.935,406.92,77.7,95.29
2017.7972602739726,0.932,406.94,77.71,95.3
2017.8,0.914,406.96,77.72,95.3
2017.8027397260273,0.895,406.93,77.69,95.3
2017.805479452055,0.893,406.98,77.71,95.31
2017.8082191780823,0.935,406.92,77.72,95.31
2017.8109589041096,0.927,406.87,77.71,95.31
2017.813698630137,0.92,406.86,77.69,95.31
2017.8164383561643,0.934,406.95,77.7,95.32
2017.8191780821917,0.945,406.96,77.67,95.32
2017.8219178082193,0.911,407.1,77.74,95.32
2017.8246575342466,0.951,407.03,77.75,95.32
2017.827397260274,0.924,407.13,77.75,95.33
2017.8301369863013,0.959,407.09,77.75,95.33
2017.8328767123287,0.883,407.09,77.76,95.33
2017.835616438356,0.934,407.14,77.75,95.34
2017.8383561643836,0.896,407.15,77.74,95.34
2017.841095890411,0.906,406.98,77.74,95.34
2017.8438356164384,0.92,407.11,77.76,95.34
2017.8465753424657,0.938,407.04,77.74,95.35
2017.849315068493,0.93,407.1,77.75,95.35
2017.8520547945207,0.938,407.06,77.77,95.35
2017.854794520548,0.931,407.07,77.76,95.35
2017.8575342465754,0.89,407.01,77.73,95.36
2017.8602739726027,0.943,407.06,77.73,95.36
2017.86301369863,0.944,407.05,77.76,95.36
2017.8657534246574,0.898,407.05,77.73,95.37
2017.868493150685,0.932,407.09,77.75,95.37
2017.8712328767124,0.946,407.18,77.74,95.37
2017.8739726027397,0.937,407.1,77.75,95.37
2017.876712328767,0.943,407.1,77.74,95.38
2017.8794520547945,0.916,407.07,77.78,95.38
2017.8821917808218,0.916,407.07,77.74,95.38
2017.8849315068494,0.91,407.01,77.75,95.38
2017.8876712328768,0.928,407.06,77.76,95.39
2017.890410958904,0.912,407.1,77.73,95.39
2017.8931506849315,0.917,407.06,77.76,95.39
2017.8958904109588,0.95,407.02,77.76,95.4
2017.8986301369864,0.924,407.06,77.76,95.4
2017.9013698630138,0.925,407.06,77.75,95.4
2017.9041095890411,0.916,407.16,77.8,95.4
2017.9068493150685,0.951,407.11,77.78,95.41
2017.9095890410958,0.924,407.13,77.79,95.41
2017.9123287671232,0.943,407.18,77.81,95.41
2017.9150684931508,0.913,407.08,77.8,95.42
2017.9178082191781,0.931,407.05,77.83,95.42
2017.9205479452055,0.936,407.14,77.8,95.42
2017.9232876712329,0.9,407.25,77.78,95.42
2017.9260273972602,0.917,407.13,77.8,95.43
2017.9287671232876,0.958,407.18,77.81,95.43
2017.9315068493152,0.938,407.16,77.81,95.43
2017.9342465753425,0.917,407.23,77.8,95.43
2017.9369863013699,0.92,407.18,77.8,95.44
2017.9397260273972,0.912,407.18,77.8,95.44
2017.9424657534246,0.898,407.13,77.81,95.44
2017.945205479452,0.929,407.21,77.79,95.45
2017.9479452054795,0.96,407.17,77.78,95.45
2017.9506849315069,0.928,407.14,77.81,95.45
2017.9534246575342,0.903,407.08,77.8,95.45
2017.9561643835616,0.924,407.16,77.81,95.46
2017.958904109589,0.926,407.18,77.8,95.46
2017.9616438356165,0.91,407.14,77.81,95.46
2017.964383561644,0.899,407.25,77.8,95.46
2017.9671232876713,0.944,407.2,77.8,95.47
2017.9698630136986,0.856,407.1,77.8,95.47
2017.972602739726,0.939,407.18,77.82,95.47
2017.9753424657533,0.96,407.19,77.79,95.48
2017.978082191781,0.946,407.23,77.8,95.48
2017.9808219178083,0.951,407.12,77.82,95.48
2017.9835616438356,0.911,407.12,77.8,95.48
2017.986301369863,0.941,407.35,77.84,95.49
2017.9890410958903,0.942,407.14,77.8,95.49
2017.9917808219177,0.949,407.03,77.8,95.49
2017.9945205479453,0.95,407.19,77.8,95.49
2017.9972602739726,0.928,407.1,77.79,95.5
2018.0,0.91,407.14,77.81,95.5
2018.0027397260274,0.847,407.98,79.95,97.1
2018.0054794520547,0.809,408.07,79.93,97.11
2018.0082191780823,0.861,408.03,79.94,97.11
2018.0109589041097,0.879,408.02,79.94,97.11
2018.013698630137,0.8,408.11,79.96,97.11
2018.0164383561644,0.859,408.02,79.97,97.12
2018.0191780821917,0.867,407.96,79.97,97.12
2018.021917808219,0.84,408.06,79.96,97.12
2018.0246575342467,0.869,408.02,79.95,97.12
2018.027397260274,0.839,408.01,79.95,97.13
2018.0301369863014,0.841,407.99,79.92,97.13
2018.0328767123287,0.831,408.02,79.94,97.13
2018.035616438356,0.839,408.02,79.95,97.14
2018.0383561643835,0.834,408.03,79.95,97.14
2018.041095890411,0.856,408.07,79.94,97.14
2018.0438356164384,0.831,408.04,79.95,97.14
2018.0465753424658,0.843,408.08,79.97,97.15
2018.0493150684931,0.857,408.04,79.97,97.15
2018.0520547945205,0.846,408.02,79.97,97.15
2018.054794520548,0.831,408.08,79.93,97.15
2018.0575342465754,0.864,408.12,79.93,97.16
2018.0602739726028,0.859,408.01,79.95,97.16
2018.0630136986301,0.844,408.01,79.93,97.16
2018.0657534246575,0.86,408.06,79.95,97.17
2018.0684931506848,0.816,408.0,79.95,97.17
2018.0712328767124,0.883,408.06,79.96,97.17
2018.0739726027398,0.822,407.94,79.95,97.17
2018.0767123287671,0.814,407.97,79.95,97.18
2018.0794520547945,0.823,408.05,79.94,97.18
2018.0821917808219,0.872,408.04,80.01,97.18
2018.0849315068492,0.807,408.1,79.99,97.18
2018.0876712328768,0.88,408.1,80.0,97.19
2018.0904109589042,0.848,408.16,80.02,97.19
2018.0931506849315,0.877,408.12,79.99,97.19
2018.0958904109589,0.842,408.12,80.0,97.2
2018.0986301369862,0.848,408.19,79.99,97.2
2018.1013698630136,0.862,408.16,80.0,97.2
2018.1041095890412,0.888,408.06,80.0,97.2
2018.1068493150685,0.883,408.08,79.99,97.21
2018.109589041096,0.869,408.17,79.99,97.21
2018.1123287671232,0.837,408.14,80.01,97.21
2018.1150684931506,0.875,408.2,79.99,97.22
2018.1178082191782,0.863,408.11,79.98,97.22
2018.1205479452055,0.882,408.11,80.0,97.22
2018.123287671233,0.855,408.14,80.01,97.22
2018.1260273972603,0.858,408.08,80.01,97.23
2018.1287671232876,0.864,408.2,79.99,97.23
2018.131506849315,0.855,408.11,80.01,97.23
2018.1342465753426,0.827,408.17,80.01,97.23
2018.13698630137,0.853,408.12,80.0,97.24
2018.1397260273973,0.85,408.12,80.0,97.24
2018.1424657534246,0.86,408.1,79.99,97.24
2018.145205479452,0.874,408.12,80.0,97.25
2018.1479452054793,0.841,408.16,79.98,97.25
2018.150684931507,0.839,408.12,80.02,97.25
2018.1534246575343,0.894,408.06,79.98,97.25
2018.1561643835616,0.861,408.13,80.0,97.26
2018.158904109589,0.808,408.09,79.99,97.26
2018.1616438356164,0.869,408.08,80.01,97.26
2018.164383561644,0.862,408.24,80.06,97.26
2018.1671232876713,0.82,408.24,80.04,97.27
2018.1698630136987,0.857,408.21,80.05,97.27
2018.172602739726,0.827,408.27,80.05,97.27
2018.1753424657534,0.862,408.28,80.04,97.28
2018.1780821917807,0.866,408.17,80.05,97.28
2018.1808219178083,0.871,408.2,80.05,97.28
2018.1835616438357,0.84,408.26,80.04,97.28
2018.186301369863,0.835,408.2,80.05,97.29
2018.1890410958904,0.847,408.16,80.06,97.29
2018.1917808219177,0.856,408.24,80.05,97.29
2018.194520547945,0.888,408.2,80.05,97.29
2018.1972602739727,0.841,408.2,80.05,97.3
2018.2,0.856,408.27,80.05,97.3
2018.2027397260274,0.854,408.24,80.06,97.3
2018.2054794520548,0.823,408.29,80.06,97.31
2018.2082191780821,0.802,408.23,80.06,97.31
2018.2109589041097,0.848,408.2,80.06,97.31
2018.213698630137,0.865,408.22,80.06,97.31
2018.2164383561644,0.811,408.24,80.03,97.32
2018.2191780821918,0.837,408.19,80.04,97.32
2018.2219178082191,0.851,408.28,80.05,97.32
2018.2246575342465,0.855,408.2,80.05,97.32
2018.227397260274,0.864,408.22,80.04,97.33
2018.2301369863014,0.825,408.24,80.05,97.33
2018.2328767123288,0.866,408.27,80.07,97.33
2018.2356164383561,0.829,408.2,80.07,97.34
2018.2383561643835,0.873,408.19,80.05,97.34
2018.2410958904109,0.843,408.18,80.03,97.34
2018.2438356164384,0.86,408.21,80.04,97.34
2018.2465753424658,0.881,408.29,80.1,97.35
2018.2493150684932,0.816,408.44,80.09,97.35
2018.2520547945205,0.859,408.22,80.1,97.35
2018.2547945205479,0.864,408.29,80.1,97.35
2018.2575342465752,0.873,408.32,80.11,97.36
2018.2602739726028,0.838,408.4,80.11,97.36
2018.2630136986302,0.842,408.34,80.1,97.36
2018.2657534246575,0.827,408.33,80.09,97.37
2018.268493150685,0.859,408.23,80.1,97.37
2018.2712328767122,0.871,408.31,80.1,97.37
2018.2739726027398,0.877,408.38,80.11,97.37
2018.2767123287672,0.866,408.25,80.1,97.38
2018.2794520547945,0.855,408.27,80.09,97.38
2018.282191780822,0.785,408.36,80.11,97.38
2018.2849315068493,0.871,408.31,80.1,97.38
2018.2876712328766,0.836,408.47,80.11,97.39
2018.2904109589042,0.844,408.35,80.11,97.39
2018.2931506849316,0.874,408.38,80.1,97.39
2018.295890410959,0.816,408.31,80.1,97.4
2018.2986301369863,0.877,408.34,80.11,97.4
2018.3013698630136,0.852,408.3,80.11,97.4
2018.304109589041,0.866,408.31,80.08,97.4
2018.3068493150686,0.841,408.36,80.1,97.41
2018.309589041096,0.821,408.22,80.1,97.41
2018.3123287671233,0.828,408.33,80.11,97.41
2018.3150684931506,0.833,408.29,80.1,97.42
2018.317808219178,0.863,408.37,80.09,97.42
2018.3205479452056,0.823,408.3,80.11,97.42
2018.323287671233,0.833,408.3,80.1,97.42
2018.3260273972603,0.87,408.28,80.1,97.43
2018.3287671232877,0.838,408.46,80.14,97.43
2018.331506849315,0.825,408.4,80.16,97.43
2018.3342465753424,0.855,408.38,80.15,97.43
2018.33698630137,0.862,408.45,80.16,97.44
2018.3397260273973,0.824,408.43,80.15,97.44
2018.3424657534247,0.882,408.47,80.16,97.44
2018.345205479452,0.821,408.41,80.16,97.45
2018.3479452054794,0.857,408.35,80.16,97.45
2018.3506849315067,0.859,408.37,80.15,97.45
2018.3534246575343,0.836,408.46,80.14,97.45
2018.3561643835617,0.806,408.42,80.16,97.46
2018.358904109589,0.829,408.49,80.15,97.46
2018.3616438356164,0.845,408.33,80.15,97.46
2018.3643835616438,0.84,408.34,80.14,97.46
2018.3671232876711,0.872,408.46,80.15,97.47
2018.3698630136987,0.827,408.43,80.14,97.47
2018.372602739726,0.841,408.46,80.14,97.47
2018.3753424657534,0.871,408.45,80.15,97.48
2018.3780821917808,0.867,408.41,80.17,97.48
2018.3808219178081,0.84,408.45,80.16,97.48
2018.3835616438357,0.834,408.44,80.14,97.48
2018.386301369863,0.833,408.35,80.17,97.49
2018.3890410958904,0.829,408.47,80.16,97.49
2018.3917808219178,0.881,408.27,80.15,97.49
2018.3945205479451,0.863,408.44,80.16,97.49
2018.3972602739725,0.835,408.39,80.14,97.5
2018.4,0.82,408.43,80.16,97.5
2018.4027397260274,0.847,408.48,80.15,97.5
2018.4054794520548,0.852,408.37,80.15,97.51
2018.4082191780822,0.861,408.43,80.15,97.51
2018.4109589041095,0.867,408.52,80.2,97.51
2018.4136986301369,0.844,408.55,80.19,97.51
2018.4164383561645,0.844,408.51,80.2,97.52
2018.4191780821918,0.842,408.46,80.21,97.52
2018.4219178082192,0.841,408.6,80.21,97.52
2018.4246575342465,0.845,408.54,80.2,97.52
2018.427397260274,0.864,408.52,80.18,97.53
2018.4301369863015,0.881,408.41,80.2,97.53
2018.4328767123288,0.866,408.45,80.19,97.53
2018.4356164383562,0.845,408.49,80.18,97.54
2018.4383561643835,0.84,408.48,80.19,97.54
2018.441095890411,0.869,408.41,80.22,97.54
2018.4438356164383,0.881,408.46,80.21,97.54
2018.4465753424658,0.842,408.48,80.19,97.55
2018.4493150684932,0.859,408.47,80.19,97.55
2018.4520547945206,0.851,408.51,80.18,97.55
2018.454794520548,0.833,408.54,80.21,97.55
2018.4575342465753,0.869,408.54,80.19,97.56
2018.4602739726026,0.829,408.6,80.22,97.56
2018.4630136986302,0.824,408.54,80.2,97.56
2018.4657534246576,0.812,408.39,80.2,97.57
2018.468493150685,0.851,408.46,80.21,97.57
2018.4712328767123,0.906,408.49,80.21,97.57
2018.4739726027397,0.859,408.53,80.22,97.57
2018.4767123287672,0.849,408.63,80.2,97.58
2018.4794520547946,0.818,408.51,80.21,97.58
2018.482191780822,0.859,408.49,80.2,97.58
2018.4849315068493,0.851,408.54,80.2,97.58
2018.4876712328767,0.845,408.45,80.19,97.59
2018.490410958904,0.839,408.48,80.21,97.59
2018.4931506849316,0.844,408.72,80.25,97.59
2018.495890410959,0.87,408.63,80.27,97.6
2018.4986301369863,0.853,408.6,80.23,97.6
2018.5013698630137,0.894,408.53,80.24,97.6
2018.504109589041,0.844,408.53,80.25,97.6
2018.5068493150684,0.86,408.66,80.25,97.61
2018.509589041096,0.848,408.56,80.24,97.61
2018.5123287671233,0.873,408.65,80.24,97.61
2018.5150684931507,0.841,408.68,80.24,97.62
2018.517808219178,0.871,408.62,80.26,97.62
2018.5205479452054,0.832,408.62,80.26,97.62
2018.5232876712328,0.84,408.63,80.26,97.62
2018.5260273972603,0.87,408.62,80.25,97.63
2018.5287671232877,0.843,408.69,80.25,97.63
2018.531506849315,0.875,408.72,80.23,97.63
2018.5342465753424,0.85,408.73,80.26,97.63
2018.5369863013698,0.873,408.64,80.24,97.64
2018.5397260273974,0.849,408.67,80.24,97.64
2018.5424657534247,0.859,408.52,80.24,97.64
2018.545205479452,0.883,408.65,80.25,97.65
2018.5479452054794,0.906,408.59,80.24,97.65
2018.5506849315068,0.846,408.63,80.24,97.65
2018.5534246575342,0.852,408.59,80.25,97.65
2018.5561643835617,0.861,408.54,80.25,97.66
2018.558904109589,0.863,408.58,80.26,97.66
2018.5616438356165,0.81,408.61,80.25,97.66
2018.5643835616438,0.838,408.52,80.25,97.66
2018.5671232876712,0.834,408.64,80.25,97.67
2018.5698630136985,0.845,408.67,80.24,97.67
2018.572602739726,0.866,408.65,80.24,97.67
2018.5753424657535,0.88,408.71,80.31,97.68
2018.5780821917808,0.861,408.71,80.3,97.68
2018.5808219178082,0.846,408.7,80.28,97.68
2018.5835616438355,0.856,408.71,80.3,97.68
2018.5863013698631,0.852,408.71,80.3,97.69
2018.5890410958905,0.888,408.72,80.32,97.69
2018.5917808219178,0.862,408.72,80.3,97.69
2018.5945205479452,0.86,408.67,80.3,97.69
2018.5972602739726,0.845,408.63,80.31,97.7
2018.6,0.82,408.73,80.29,97.7
2018.6027397260275,0.883,408.76,80.31,97.7
2018.6054794520549,0.869,408.7,80.3,97.71
2018.6082191780822,0.856,408.68,80.3,97.71
2018.6109589041096,0.816,408.69,80.32,97.71
2018.613698630137,0.872,408.73,80.28,97.71
2018.6164383561643,0.859,408.79,80.3,97.72
2018.6191780821919,0.845,408.67,80.31,97.72
2018.6219178082192,0.852,408.71,80.31,97.72
2018.6246575342466,0.853,408.7,80.3,97.72
2018.627397260274,0.843,408.7,80.3,97.73
2018.6301369863013,0.844,408.75,80.32,97.73
2018.6328767123289,0.863,408.71,80.29,97.73
2018.6356164383562,0.824,408.78,80.29,97.74
2018.6383561643836,0.862,408.71,80.3,97.74
2018.641095890411,0.823,408.79,80.28,97.74
2018.6438356164383,0.85,408.82,80.29,97.74
2018.6465753424657,0.876,408.76,80.29,97.75
2018.6493150684933,0.841,408.67,80.29,97.75
2018.6520547945206,0.868,408.64,80.3,97.75
2018.654794520548,0.815,408.72,80.31,97.75
2018.6575342465753,0.826,408.79,80.34,97.76
2018.6602739726027,0.849,408.8,80.35,97.76
2018.66301369863,0.857,408.76,80.37,97.76
2018.6657534246576,0.859,408.83,80.35,97.77
2018.668493150685,0.859,408.84,80.34,97.77
2018.6712328767123,0.831,408.89,80.34,97.77
2018.6739726027397,0.884,408.92,80.34,97.77
2018.676712328767,0.847,408.8,80.35,97.78
2018.6794520547944,0.861,408.82,80.33,97.78
2018.682191780822,0.83,408.9,80.36,97.78
2018.6849315068494,0.873,408.87,80.35,97.78
2018.6876712328767,0.849,408.82,80.34,97.79
2018.690410958904,0.849,408.82,80.33,97.79
2018.6931506849314,0.856,408.76,80.37,97.79
2018.695890410959,0.819,408.83,80.36,97.8
2018.6986301369864,0.844,408.73,80.35,97.8
2018.7013698630137,0.862,408.82,80.37,97.8
2018.704109589041,0.86,408.81,80.36,97.8
2018.7068493150684,0.864,408.8,80.35,97.81
2018.7095890410958,0.906,408.82,80.36,97.81
2018.7123287671234,0.836,408.82,80.36,97.81
2018.7150684931507,0.846,408.79,80.36,97.82
2018.717808219178,0.857,408.84,80.36,97.82
2018.7205479452055,0.87,408.84,80.33,97.82
2018.7232876712328,0.869,408.81,80.34,97.82
2018.7260273972602,0.825,408.78,80.35,97.83
2018.7287671232878,0.85,408.87,80.36,97.83
2018.731506849315,0.844,408.89,80.35,97.83
2018.7342465753425,0.876,408.84,80.36,97.83
2018.7369863013698,0.847,408.83,80.35,97.84
2018.7397260273972,0.838,408.89,80.38,97.84
2018.7424657534248,0.868,409.04,80.4,97.84
2018.7452054794521,0.839,408.92,80.41,97.85
2018.7479452054795,0.869,408.95,80.4,97.85
2018.7506849315068,0.855,408.86,80.41,97.85
2018.7534246575342,0.836,408.95,80.41,97.85
2018.7561643835616,0.847,409.0,80.41,97.86
2018.7589041095891,0.842,408.89,80.39,97.86
2018.7616438356165,0.835,408.92,80.39,97.86
2018.7643835616439,0.845,408.81,80.39,97.86
2018.7671232876712,0.855,408.93,80.4,97.87
2018.7698630136986,0.858,408.94,80.41,97.87
2018.772602739726,0.87,408.87,80.42,97.87
2018.7753424657535,0.852,408.92,80.41,97.88
2018.7780821917809,0.846,408.92,80.38,97.88
2018.7808219178082,0.83,408.85,80.41,97.88
2018.7835616438356,0.821,408.9,80.41,97.88
2018.786301369863,0.879,408.89,80.39,97.89
2018.7890410958903,0.853,408.93,80.41,97.89
2018.7917808219179,0.886,408.92,80.39,97.89
2018.7945205479452,0.855,408.89,80.4,97.89
2018.7972602739726,0.874,408.94,80.38,97.9
2018.8,0.862,408.93,80.4,97.9
2018.8027397260273,0.854,408.91,80.4,97.9
2018.805479452055,0.852,408.8,80.4,97.91
2018.8082191780823,0.842,408.98,80.4,97.91
2018.8109589041096,0.844,408.95,80.41,97.91
2018.813698630137,0.85,408.89,80.38,97.91
2018.8164383561643,0.823,408.95,80.4,97.92
2018.8191780821917,0.862,408.94,80.39,97.92
2018.8219178082193,0.834,409.02,80.44,97.92
2018.8246575342466,0.869,409.12,80.46,97.92
2018.827397260274,0.904,409.07,80.44,97.93
2018.8301369863013,0.865,408.91,80.44,97.93
2018.8328767123287,0.863,409.05,80.46,97.93
2018.835616438356,0.838,408.98,80.44,97.94
2018.8383561643836,0.851,409.09,80.46,97.94
2018.841095890411,0.817,409.02,80.46,97.94
2018.8438356164384,0.823,408.94,80.42,97.94
2018.8465753424657,0.844,409.01,80.46,97.95
2018.849315068493,0.862,409.04,80.45,97.95
2018.8520547945207,0.873,409.03,80.45,97.95
2018.854794520548,0.821,409.07,80.44,97.95
2018.8575342465754,0.861,408.98,80.44,97.96
2018.8602739726027,0.857,409.05,80.44,97.96
2018.86301369863,0.865,408.98,80.45,97.96
2018.8657534246574,0.864,409.07,80.45,97.97
2018.868493150685,0.891,409.11,80.46,97.97
2018.8712328767124,0.884,409.0,80.46,97.97
2018.8739726027397,0.832,408.98,80.45,97.97
2018.876712328767,0.817,409.08,80.44,97.98
2018.8794520547945,0.848,408.97,80.45,97.98
2018.8821917808218,0.86,409.01,80.45,97.98
2018.8849315068494,0.853,408.97,80.44,97.98
2018.8876712328768,0.836,409.01,80.45,97.99
2018.890410958904,0.847,409.01,80.45,97.99
2018.8931506849315,0.87,409.06,80.45,97.99
2018.8958904109588,0.856,409.06,80.46,98.0
2018.8986301369864,0.853,409.02,80.45,98.0
2018.9013698630138,0.838,409.06,80.46,98.0
2018.9041095890411,0.853,409.09,80.52,98.0
2018.9068493150685,0.856,409.1,80.5,98.01
2018.9095890410958,0.833,409.13,80.48,98.01
2018.9123287671232,0.861,409.17,80.51,98.01
2018.9150684931508,0.827,409.09,80.5,98.02
2018.9178082191781,0.864,409.11,80.51,98.02
2018.9205479452055,0.866,409.13,80.51,98.02
2018.9232876712329,0.835,409.18,80.5,98.02
2018.9260273972602,0.875,409.09,80.51,98.03
2018.9287671232876,0.809,409.0,80.49,98.03
2018.9315068493152,0.833,409.14,80.5,98.03
2018.9342465753425,0.846,409.17,80.51,98.03
2018.9369863013699,0.841,409.16,80.5,98.04
2018.9397260273972,0.856,409.16,80.5,98.04
2018.9424657534246,0.861,409.09,80.49,98.04
2018.945205479452,0.869,409.12,80.51,98.05
2018.9479452054795,0.885,409.14,80.5,98.05
2018.9506849315069,0.825,409.21,80.47,98.05
2018.9534246575342,0.871,409.1,80.51,98.05
2018.9561643835616,0.857,409.1,80.48,98.06
2018.958904109589,0.843,409.16,80.5,98.06
2018.9616438356165,0.873,409.14,80.5,98.06
2018.964383561644,0.813,409.1,80.5,98.06
2018.9671232876713,0.836,409.15,80.51,98.07
2018.9698630136986,0.827,409.12,80.5,98.07
2018.972602739726,0.856,409.16,80.51,98.07
2018.9753424657533,0.854,409.13,80.52,98.08
2018.978082191781,0.835,409.17,80.51,98.08
2018.9808219178083,0.895,409.15,80.5,98.08
2018.9835616438356,0.842,409.12,80.49,98.08
2018.986301369863,0.831,409.17,80.55,98.09
2018.9890410958903,0.845,409.08,80.5,98.09
2018.9917808219177,0.816,409.16,80.5,98.09
2018.9945205479453,0.852,409.12,80.49,98.09
2018.9972602739726,0.856,409.05,80.52,98.1
2019.0,0.865,409.18,80.51,98.1
2019.0027397260274,1.016,410.91,82.86,99.8
2019.0054794520547,0.972,410.96,82.85,99.81
2019.0082191780823,0.977,410.9,82.84,99.81
2019.0109589041097,0.98,411.0,82.86,99.81
2019.013698630137,0.978,410.94,82.86,99.81
2019.0164383561644,0.982,410.91,82.85,99.82
2019.0191780821917,0.961,410.92,82.87,99.82
2019.021917808219,0.976,410.91,82.85,99.82
2019.0246575342467,0.988,411.01,82.85,99.82
2019.027397260274,0.942,411.0,82.86,99.83
2019.0301369863014,0.987,410.87,82.84,99.83
2019.0328767123287,0.969,410.9,82.83,99.83
2019.035616438356,0.975,410.9,82.83,99.84
2019.0383561643835,0.974,410.93,82.85,99.84
2019.041095890411,0.991,411.02,82.84,99.84
2019.0438356164384,0.985,411.04,82.84,99.84
2019.0465753424658,0.988,411.01,82.86,99.85
2019.0493150684931,0.954,411.01,82.86,99.85
2019.0520547945205,0.995,410.84,82.85,99.85
2019.054794520548,0.972,410.96,82.85,99.85
2019.0575342465754,0.969,410.87,82.84,99.86
2019.0602739726028,1.008,410.93,82.85,99.86
2019.0630136986301,1.001,410.96,82.84,99.86
2019.0657534246575,0.955,410.9,82.85,99.87
2019.0684931506848,0.979,410.9,82.85,99.87
2019.0712328767124,0.979,410.8,82.84,99.87
2019.0739726027398,0.958,410.88,82.86,99.87
2019.0767123287671,0.929,410.95,82.85,99.88
2019.0794520547945,0.981,410.93,82.86,99.88
2019.0821917808219,1.003,410.93,82.91,99.88
2019.0849315068492,0.987,411.07,82.9,99.88
2019.0876712328768,1.011,411.07,82.89,99.89
2019.0904109589042,0.992,411.05,82.9,99.89
2019.0931506849315,0.965,411.08,82.91,99.89
2019.0958904109589,0.955,411.04,82.9,99.9
2019.0986301369862,1.009,411.06,82.89,99.9
2019.1013698630136,0.986,411.03,82.91,99.9
2019.1041095890412,0.949,411.07,82.9,99.9
2019.1068493150685,0.965,411.03,82.89,99.91
2019.109589041096,0.992,411.04,82.9,99.91
2019.1123287671232,0.961,411.04,82.9,99.91
2019.1150684931506,0.99,410.98,82.9,99.92
2019.1178082191782,0.982,411.02,82.91,99.92
2019.1205479452055,0.971,411.0,82.9,99.92
2019.123287671233,1.002,411.09,82.91,99.92
2019.1260273972603,0.968,410.94,82.9,99.93
2019.1287671232876,0.995,411.06,82.9,99.93
